company_name,matched,matched_name,subscribers,avg_monthly_salary,avg_annual_salary,data_month,checked_date
(주)동명전기,True,(주)동명전기,5.0,3132222.0,37586667.0,2026-05,2026-07-12
(주)동명철강,False,,,,,,2026-07-12
(주)동명파워코드,True,(주)동명파워코드,22.0,2682848.0,32194182.0,2026-05,2026-07-12
(주)동문테크,False,,,,,,2026-07-12
(주)동방수기,True,(주)동방수기,12.0,5194019.0,62328222.0,2026-05,2026-07-12
(주)동방알루미늄,True,(주)동방알루미늄,6.0,3869074.0,46428889.0,2026-05,2026-07-12
(주)동부엘이디,False,,,,,,2026-07-12
(주)동북쇼핑문산점,False,,,,,,2026-07-12
(주)동산빌딩,False,,,,,,2026-07-12
(주)동산테크,True,(주)동산테크,15.0,4819081.0,57828978.0,2026-05,2026-07-12
(주)동서,True,(주)동서,249.0,6005052.0,72060627.0,2026-05,2026-07-12
(주)동서메디칼,False,,,,,,2026-07-12
(주)동서정밀,True,(주)동서정밀,4.0,3876722.0,46520667.0,2026-05,2026-07-12
(주)동서카살라,False,,,,,,2026-07-12
(주)동성,True,(주)동성,3.0,3570444.0,42845333.0,2026-05,2026-07-12
(주)동성산업,True,(주)동성산업,28.0,3747532.0,44970381.0,2026-05,2026-07-12
(주)동성앙카,True,(주)동성앙카,28.0,3553778.0,42645333.0,2026-05,2026-07-12
(주)동성에코테크,True,(주)동성에코테크,23.0,3345961.0,40151536.0,2026-05,2026-07-12
(주)동신전장,True,(주)동신전장,19.0,3714608.0,44575298.0,2026-05,2026-07-12
(주)동신테크,True,(주)동신테크,8.0,5113417.0,61361000.0,2026-05,2026-07-12
(주)동신헬스케어,False,,,,,,2026-07-12
(주)동아,True,(주)동아,10.0,2752378.0,33028533.0,2026-05,2026-07-12
(주)동아실업월드엔지니어링,True,(주)동아실업월드엔지니어링,22.0,2782758.0,33393091.0,2026-05,2026-07-12
(주)동아이앤지,True,(주)동아이앤지,6.0,3064556.0,36774667.0,2026-05,2026-07-12
(주)동아지질,True,(주)동아지질,235.0,4896061.0,58752738.0,2026-05,2026-07-12
(주)동양글로벌,False,,,,,,2026-07-12
(주)동양벤드,False,,,,,,2026-07-12
(주)동양에프앤씨,True,(주)동양에프앤씨,11.0,3741677.0,44900121.0,2026-05,2026-07-12
(주)동양우레탄,True,(주)동양우레탄,32.0,3373201.0,40478417.0,2026-05,2026-07-12
(주)동양유지,True,(주)동양유지,4.0,3982000.0,47784000.0,2026-05,2026-07-12
(주)동양이엠에스,True,(주)동양이엠에스,1787.0,2464993.0,29579913.0,2026-05,2026-07-12
(주)동양이이씨,True,(주)동양이이씨,14.0,4011333.0,48136000.0,2026-05,2026-07-12
(주)동양전설,True,(주)동양전설,3.0,3023407.0,36280889.0,2026-05,2026-07-12
(주)동양특수,True,(주)동양특수,4.0,4414500.0,52974000.0,2026-05,2026-07-12
(주)동양티피티,False,,,,,,2026-07-12
(주)동연시스템,False,,,,,,2026-07-12
(주)동영,True,(주)동영,4.0,3851611.0,46219333.0,2026-05,2026-07-12
(주)동영산업,True,(주)동영산업,53.0,5331258.0,63975094.0,2026-05,2026-07-12
(주)동영훌로테크,False,,,,,,2026-07-12
(주)동우디아이디,False,,,,,,2026-07-12
(주)동우물류,False,,,,,,2026-07-12
(주)동우유니온,False,,,,,,2026-07-12
(주)동우테크,True,(주)동우테크,10.0,4291711.0,51500533.0,2026-05,2026-07-12
(주)동우프론테크,True,(주)동우프론테크,9.0,3623160.0,43477926.0,2026-05,2026-07-12
(주)동우피엠 압구정지점,False,,,,,,2026-07-12
(주)동원AHE,False,,,,,,2026-07-12
(주)동원파마,True,(주)동원파마,10.0,4082289.0,48987467.0,2026-05,2026-07-12
(주)동원홈푸드 경기1공장,False,,,,,,2026-07-12
(주)동익,True,(주)동익,28.0,2178373.0,26140476.0,2026-05,2026-07-12
(주)동일곡산,False,,,,,,2026-07-12
(주)동일금속레이져,True,(주)동일금속레이져,27.0,3980650.0,47767802.0,2026-05,2026-07-12
(주)동일분체,False,,,,,,2026-07-12
(주)동일우드,True,(주)동일우드,13.0,3021487.0,36257846.0,2026-05,2026-07-12
(주)동일이엔티,True,(주)동일이엔티,10.0,2693311.0,32319733.0,2026-05,2026-07-12
(주)동일환경,True,(주)동일환경,40.0,5430411.0,65164933.0,2026-05,2026-07-12
(주)동재산업,True,(주)동재산업,4.0,3624389.0,43492667.0,2026-05,2026-07-12
(주)동진밸브,True,(주)동진밸브,37.0,3592595.0,43111135.0,2026-05,2026-07-12
(주)동진엠아이,True,(주)동진엠아이,40.0,3811694.0,45740333.0,2026-05,2026-07-12
(주)동해산업,True,(주)동해산업,4.0,3307778.0,39693333.0,2026-05,2026-07-12
(주)동해케미칼,False,,,,,,2026-07-12
(주)동현이앤아이,True,(주)동현이앤아이,5.0,3645200.0,43742400.0,2026-05,2026-07-12
(주)동호,True,(주)동호,5.0,2876133.0,34513600.0,2026-05,2026-07-12
(주)동호고속관광,False,,,,,,2026-07-12
(주)동호유리,True,(주)동호유리,10.0,3601911.0,43222933.0,2026-05,2026-07-12
(주)동화,True,(주)동화,6.0,3754407.0,45052889.0,2026-05,2026-07-12
(주)동화정공,True,(주)동화정공,6.0,2600074.0,31200889.0,2026-05,2026-07-12
(주)동화테크,True,(주)동화테크,12.0,3163093.0,37957111.0,2026-05,2026-07-12
(주)동흥테크,False,,,,,,2026-07-12
(주)두레건설,False,,,,,,2026-07-12
(주)두레환경건설,False,,,,,,2026-07-12
(주)두리교우파워시스템,True,(주)두리교우파워시스템,4.0,1941111.0,23293333.0,2026-05,2026-07-12
(주)두리인더스트리,True,(주)두리인더스트리,8.0,4409111.0,52909333.0,2026-05,2026-07-12
(주)두성,True,(주)두성,6.0,4690852.0,56290222.0,2026-05,2026-07-12
(주)두성공압기계,False,,,,,,2026-07-12
(주)두성에프엔씨,True,(주)두성에프엔씨,7.0,4132571.0,49590857.0,2026-05,2026-07-12
(주)두성프라스틱,False,,,,,,2026-07-12
(주)두성플러스,True,(주)두성플러스,5.0,4584400.0,55012800.0,2026-05,2026-07-12
(주)두신이엔지,False,,,,,,2026-07-12
(주)두언,True,(주)두언,29.0,2733180.0,32798161.0,2026-05,2026-07-12
(주)두온하이텍,False,,,,,,2026-07-12
(주)두올반월공장,True,(주)두올반월공장,16.0,4397111.0,52765333.0,2026-05,2026-07-12
(주)두원,True,(주)두원,29.0,3110452.0,37325425.0,2026-05,2026-07-12
(주)두원에이앤씨,True,(주)두원에이앤씨,60.0,2029015.0,24348178.0,2026-05,2026-07-12
(주)두이우레탄,True,(주)두이우레탄,10.0,3232044.0,38784533.0,2026-05,2026-07-12
(주)두잉씨앤에스,True,(주)두잉씨앤에스,3085.0,3190362.0,38284348.0,2026-05,2026-07-12
(주)두잉피플플러스,True,(주)두잉피플플러스,1673.0,2626026.0,31512308.0,2026-05,2026-07-12
(주)두호아이엔에스,False,,,,,,2026-07-12
(주)둘로스맨파워,True,(주)둘로스맨파워,12.0,2999685.0,35996222.0,2026-05,2026-07-12
(주)듀델코리아,True,(주)듀델코리아,190.0,2512951.0,30155411.0,2026-05,2026-07-12
(주)드럼코리아,False,,,,,,2026-07-12
(주)드림관광여행사,True,(주)드림관광여행사,21.0,2976127.0,35713524.0,2026-05,2026-07-12
(주)드림날개,True,(주)드림날개,32.0,3247368.0,38968417.0,2026-05,2026-07-12
(주)드림누리,True,(주)드림누리,65.0,2804670.0,33656041.0,2026-05,2026-07-12
(주)드림메카텍,False,,,,,,2026-07-12
(주)드림엘푸드,True,(주)드림엘푸드,18.0,3472185.0,41666222.0,2026-05,2026-07-12
(주)드림월드,True,(주)드림월드,3.0,3960370.0,47524444.0,2026-05,2026-07-12
(주)드림월드개발,True,(주)드림월드개발,9.0,4333901.0,52006815.0,2026-05,2026-07-12
(주)드림파워이앤씨,False,,,,,,2026-07-12
(주)디노솔루션,False,,,,,,2026-07-12
(주)디랙스,False,,,,,,2026-07-12
(주)디브이알씨앤씨,True,(주)디브이알씨앤씨,18.0,3216370.0,38596444.0,2026-05,2026-07-12
(주)디알에스,True,(주)디알에스,3.0,1588593.0,19063111.0,2026-05,2026-07-12
(주)디알젬,False,,,,,,2026-07-12
(주)디앤드디,False,,,,,,2026-07-12
(주)디앤알라이팅,False,,,,,,2026-07-12
(주)디에스씨,True,(주)디에스씨,7.0,4122508.0,49470095.0,2026-05,2026-07-12
(주)디에스콘안산지점,False,,,,,,2026-07-12
(주)디에스피엠,False,,,,,,2026-07-12
(주)디에이치밸브,False,,,,,,2026-07-12
(주)디에이치비,False,,,,,,2026-07-12
(주)디에이치에스앤이,False,,,,,,2026-07-12
(주)디에이치에프,True,(주)디에이치에프,5.0,4900000.0,58800000.0,2026-05,2026-07-12
(주)디엔건설산업,True,(주)디엔건설산업,4.0,4832222.0,57986667.0,2026-05,2026-07-12
(주)디엔타르,False,,,,,,2026-07-12
(주)디엔테크,True,(주)디엔테크,5.0,5469822.0,65637867.0,2026-05,2026-07-12
(주)디엠피,True,(주)디엠피,4.0,2342222.0,28106667.0,2026-05,2026-07-12
(주)디오테크,True,(주)디오테크,61.0,2054215.0,24650579.0,2026-05,2026-07-12
(주)디와이 폴리머,False,,,,,,2026-07-12
(주)디와이비,True,(주)디와이비,20.0,3279700.0,39356400.0,2026-05,2026-07-12
(주)디와이솔브,False,,,,,,2026-07-12
(주)디와이씨프로파일,True,(주)디와이씨프로파일,4.0,3391944.0,40703333.0,2026-05,2026-07-12
(주)디와이엠테크,True,(주)디와이엠테크,10.0,4601067.0,55212800.0,2026-05,2026-07-12
(주)디와이종합건설,False,,,,,,2026-07-12
(주)디와이테크,True,(주)디와이테크,19.0,4224620.0,50695439.0,2026-05,2026-07-12
(주)디와이테크놀러지,False,,,,,,2026-07-12
(주)디와이티,True,(주)디와이티,6.0,4120037.0,49440444.0,2026-05,2026-07-12
(주)디유이엔지,False,,,,,,2026-07-12
(주)디이에스,True,(주)디이에스,50.0,3954733.0,47456800.0,2026-05,2026-07-12
(주)디인시스템,True,(주)디인시스템,13.0,3429932.0,41159179.0,2026-05,2026-07-12
(주)디자인건축,False,,,,,,2026-07-12
(주)디자인동아그룹,False,,,,,,2026-07-12
(주)디자인디아크,True,(주)디자인디아크,4.0,5185667.0,62228000.0,2026-05,2026-07-12
(주)디자인멘토,False,,,,,,2026-07-12
(주)디자인파크개발,False,,,,,,2026-07-12
(주)디지게이트,True,(주)디지게이트,5.0,5545333.0,66544000.0,2026-05,2026-07-12
(주)디지털이엠씨,False,,,,,,2026-07-12
(주)디지털파워,True,(주)디지털파워,6.0,4286185.0,51434222.0,2026-05,2026-07-12
(주)디케이이엔지,True,(주)디케이이엔지,7.0,3149587.0,37795048.0,2026-05,2026-07-12
(주)디케이코스메틱,False,,,,,,2026-07-12
(주)디코어,False,,,,,,2026-07-12
(주)디텍이엔아이,False,,,,,,2026-07-12
(주)디팜스정밀,False,,,,,,2026-07-12
(주)따뜻한사람들,True,(주)따뜻한사람들,207.0,2614131.0,31369572.0,2026-05,2026-07-12
(주)라미그라비아,True,(주)라미그라비아,12.0,5146185.0,61754222.0,2026-05,2026-07-12
(주)라솜창경궁지점,True,(주)라솜창경궁지점,13.0,2268342.0,27220103.0,2026-05,2026-07-12
(주)라온섬유,False,,,,,,2026-07-12
(주)라우섬유,False,,,,,,2026-07-12
(주)라은엘앤씨,False,,,,,,2026-07-12
(주)라이브러리엔,False,,,,,,2026-07-12
(주)라인,True,(주)라인,3.0,1736667.0,20840000.0,2026-05,2026-07-12
(주)라인씨앤에스,True,(주)라인씨앤에스,14.0,2376111.0,28513333.0,2026-05,2026-07-12
(주)라템이엔씨,False,,,,,,2026-07-12
(주)래딕스파트너스,True,(주)래딕스파트너스,239.0,2694101.0,32329216.0,2026-05,2026-07-12
(주)랩코,True,(주)랩코,12.0,4119278.0,49431333.0,2026-05,2026-07-12
(주)레고리스,False,,,,,,2026-07-12
(주)레드스톤시스템,False,,,,,,2026-07-12
(주)레스콘,False,,,,,,2026-07-12
(주)레스포 수원지점(여우가발),True,(주)레스포 수원지점(여우가발),3.0,2523481.0,30281778.0,2026-05,2026-07-12
(주)레어템,False,,,,,,2026-07-12
(주)레이저센타,True,(주)레이저센타,52.0,4408214.0,52898564.0,2026-05,2026-07-12
(주)레인보우,True,(주)레인보우,8.0,2829194.0,33950333.0,2026-05,2026-07-12
(주)레피리움시그니처영등포,True,(주)레피리움시그니처영등포,9.0,2477111.0,29725333.0,2026-05,2026-07-12
(주)렘스텍,False,,,,,,2026-07-12
(주)로나스코스메틱(포천지점),True,(주)로나스코스메틱(포천지점),9.0,2343136.0,28117630.0,2026-05,2026-07-12
(주)로뎀,True,(주)로뎀,4.0,3135111.0,37621333.0,2026-05,2026-07-12
(주)로뎀스파워,True,(주)로뎀스파워,7.0,3515175.0,42182095.0,2026-05,2026-07-12
(주)로드세이프,True,(주)로드세이프,7.0,4505810.0,54069714.0,2026-05,2026-07-12
(주)로버스트,True,(주)로버스트,15.0,3779867.0,45358400.0,2026-05,2026-07-12
(주)로세프,False,,,,,,2026-07-12
(주)로얄이지,True,(주)로얄이지,55.0,4584897.0,55018764.0,2026-05,2026-07-12
(주)로이서비스,False,,,,,,2026-07-12
(주)로젠식품,False,,,,,,2026-07-12
(주)로진텍,False,,,,,,2026-07-12
(주)록키,True,(주)록키,41.0,3620981.0,43451772.0,2026-05,2026-07-12
(주)론마린서비스,False,,,,,,2026-07-12
(주)롯데건설,False,,,,,,2026-07-12
(주)루덴스,False,,,,,,2026-07-12
(주)류재은베이커리행복점,True,(주)류재은베이커리행복점,19.0,3303731.0,39644772.0,2026-05,2026-07-12
(주)리더스리빙,False,,,,,,2026-07-12
(주)리드디자인,True,(주)리드디자인,4.0,2419778.0,29037333.0,2026-05,2026-07-12
(주)리드스포텍,False,,,,,,2026-07-12
(주)리딩아이,False,,,,,,2026-07-12
(주)리버텍,True,(주)리버텍,17.0,3463712.0,41564549.0,2026-05,2026-07-12
(주)리싸이클오피스영업본부,False,,,,,,2026-07-12
(주)리얼링크,False,,,,,,2026-07-12
(주)리연,True,(주)리연,5.0,2454756.0,29457067.0,2026-05,2026-07-12
(주)리치코스,True,(주)리치코스,22.0,3778657.0,45343879.0,2026-05,2026-07-12
(주)리치힐건설,False,,,,,,2026-07-12
(주)리퀴드에그,False,,,,,,2026-07-12
(주)립멘,False,,,,,,2026-07-12
(주)마녀공장,True,(주)마녀공장,112.0,4472363.0,53668357.0,2026-05,2026-07-12
(주)마니커에프엔지,False,,,,,,2026-07-12
(주)마레캠핑카,False,,,,,,2026-07-12
(주)마루에이치알,True,(주)마루에이치알,260.0,2504590.0,30055077.0,2026-05,2026-07-12
(주)마스타환경기계,False,,,,,,2026-07-12
(주)마운티스트,True,(주)마운티스트,4.0,3632889.0,43594667.0,2026-05,2026-07-12
(주)마이비,True,(주)마이비,47.0,5601182.0,67214184.0,2026-05,2026-07-12
(주)마이즈텍,True,(주)마이즈텍,4.0,4384944.0,52619333.0,2026-05,2026-07-12
(주)마이크로텍,True,(주)마이크로텍,4.0,5686722.0,68240667.0,2026-05,2026-07-12
(주)마이테크,True,(주)마이테크,15.0,3620400.0,43444800.0,2026-05,2026-07-12
(주)마중물,False,,,,,,2026-07-12
(주)마크스톤,True,(주)마크스톤,20.0,3186489.0,38237867.0,2026-05,2026-07-12
(주)만아,True,(주)만아,18.0,4501827.0,54021926.0,2026-05,2026-07-12
(주)만해금속,True,(주)만해금속,14.0,4708857.0,56506286.0,2026-05,2026-07-12
(주)맑은누리,False,,,,,,2026-07-12
(주)맑은세상,False,,,,,,2026-07-12
(주)맛과벗,False,,,,,,2026-07-12
(주)매천개발,False,,,,,,2026-07-12
(주)맥풍,True,(주)맥풍,28.0,3077738.0,36932857.0,2026-05,2026-07-12
(주)맨토스파워,False,,,,,,2026-07-12
(주)맨파워매니저,False,,,,,,2026-07-12
(주)맨파워코리아,True,(주)맨파워코리아,4352.0,2930549.0,35166586.0,2026-05,2026-07-12
(주)멀리건스,True,(주)멀리건스,9.0,4003136.0,48037630.0,2026-05,2026-07-12
(주)메가 일렉트로닉스,False,,,,,,2026-07-12
(주)메가스타FM,False,,,,,,2026-07-12
(주)메가텔,True,(주)메가텔,29.0,3896192.0,46754299.0,2026-05,2026-07-12
(주)메디컬케어(엠케어 노인재가복지센터),False,,,,,,2026-07-12
(주)메디코,True,(주)메디코,3.0,3285556.0,39426667.0,2026-05,2026-07-12
(주)메디파인코퍼레이션,True,(주)메디파인코퍼레이션,10.0,3956556.0,47478667.0,2026-05,2026-07-12
(주)메이컴퍼니,False,,,,,,2026-07-12
(주)메코,False,,,,,,2026-07-12
(주)메탈링크,True,(주)메탈링크,19.0,2954912.0,35458947.0,2026-05,2026-07-12
(주)메탈이모션,True,(주)메탈이모션,10.0,3398067.0,40776800.0,2026-05,2026-07-12
(주)메트로텍,True,(주)메트로텍,33.0,4143576.0,49722909.0,2026-05,2026-07-12
(주)멕아이씨에스,False,,,,,,2026-07-12
(주)멕트론,False,,,,,,2026-07-12
(주)명문텍스타일,True,(주)명문텍스타일,9.0,3962247.0,47546963.0,2026-05,2026-07-12
(주)명성단열,False,,,,,,2026-07-12
(주)명성마그네트,False,,,,,,2026-07-12
(주)명성우드,False,,,,,,2026-07-12
(주)명성중공업,False,,,,,,2026-07-12
(주)명신기연,False,,,,,,2026-07-12
(주)명원실업,True,(주)명원실업,14.0,2018444.0,24221333.0,2026-05,2026-07-12
(주)명은취업센터,False,,,,,,2026-07-12
(주)명은커리어경기지사,True,(주)명은커리어경기지사,12.0,2240037.0,26880444.0,2026-05,2026-07-12
(주)명은커리어김포센터,True,(주)명은커리어김포센터,8.0,2296167.0,27554000.0,2026-05,2026-07-12
(주)명은커리어인천서부지사,True,(주)명은커리어인천서부지사,9.0,2491852.0,29902222.0,2026-05,2026-07-12
(주)명인에프에이,True,(주)명인에프에이,5.0,6097244.0,73166933.0,2026-05,2026-07-12
(주)명인이엔지,True,(주)명인이엔지,6.0,3946481.0,47357778.0,2026-05,2026-07-12
(주)명지피에스이,False,,,,,,2026-07-12
(주)명진산업,True,(주)명진산업,29.0,3869195.0,46430345.0,2026-05,2026-07-12
(주)명진테크,True,(주)명진테크,24.0,5163120.0,61957444.0,2026-05,2026-07-12
(주)명차공업사,True,(주)명차공업사,8.0,3115139.0,37381667.0,2026-05,2026-07-12
(주)명현유통,True,(주)명현유통,27.0,3753062.0,45036741.0,2026-05,2026-07-12
(주)명현이엔씨,False,,,,,,2026-07-12
(주)모닝스틸,True,(주)모닝스틸,3.0,4715037.0,56580444.0,2026-05,2026-07-12
(주)모두앤컴퍼니,True,(주)모두앤컴퍼니,3.0,2300667.0,27608000.0,2026-05,2026-07-12
(주)모두함께하는 세상,False,,,,,,2026-07-12
(주)모든,True,(주)모든,15.0,2505970.0,30071644.0,2026-05,2026-07-12
(주)모든서비스,False,,,,,,2026-07-12
(주)모빌원,False,,,,,,2026-07-12
(주)모터스라인,False,,,,,,2026-07-12
(주)목림,True,(주)목림,12.0,2761370.0,33136444.0,2026-05,2026-07-12
(주)목양산업,True,(주)목양산업,87.0,3311676.0,39740107.0,2026-05,2026-07-12
(주)무궁산업,True,(주)무궁산업,16.0,4109569.0,49314833.0,2026-05,2026-07-12
(주)무림하우징,True,(주)무림하우징,121.0,2893870.0,34726435.0,2026-05,2026-07-12
(주)무한환경개발,True,(주)무한환경개발,4.0,2974778.0,35697333.0,2026-05,2026-07-12
(주)문다소,False,,,,,,2026-07-12
(주)문앤썬,True,(주)문앤썬,48.0,3439259.0,41271111.0,2026-05,2026-07-12
(주)문영엔지니어링,False,,,,,,2026-07-12
(주)문쟁이,False,,,,,,2026-07-12
(주)문화,True,(주)문화,16.0,2746069.0,32952833.0,2026-05,2026-07-12
(주)문화택시,False,,,,,,2026-07-12
(주)미건디자인바이지,True,(주)미건디자인바이지,3.0,2357407.0,28288889.0,2026-05,2026-07-12
(주)미도이앤씨,True,(주)미도이앤씨,3.0,3713333.0,44560000.0,2026-05,2026-07-12
(주)미도푸드,True,(주)미도푸드,8.0,3191972.0,38303667.0,2026-05,2026-07-12
(주)미디어캠핑,False,,,,,,2026-07-12
(주)미라클 코퍼레이션,False,,,,,,2026-07-12
(주)미래,True,(주)미래,71.0,4134933.0,49619192.0,2026-05,2026-07-12
(주)미래산업플랜트,False,,,,,,2026-07-12
(주)미래생명자원 이천공장,False,,,,,,2026-07-12
(주)미래서비스,True,(주)미래서비스,5.0,2267689.0,27212267.0,2026-05,2026-07-12
(주)미래세상환경연구소,True,(주)미래세상환경연구소,24.0,3256759.0,39081111.0,2026-05,2026-07-12
(주)미래아이엔씨,True,(주)미래아이엔씨,178.0,3479759.0,41757109.0,2026-05,2026-07-12
(주)미래에이비엠,True,(주)미래에이비엠,134.0,2693355.0,32320259.0,2026-05,2026-07-12
(주)미래엘리베이터,True,(주)미래엘리베이터,15.0,4093244.0,49118933.0,2026-05,2026-07-12
(주)미래이엔지,True,(주)미래이엔지,3.0,2493852.0,29926222.0,2026-05,2026-07-12
(주)미래인더스,True,(주)미래인더스,32.0,4933903.0,59206833.0,2026-05,2026-07-12
(주)미래자동문,True,(주)미래자동문,18.0,3474395.0,41692741.0,2026-05,2026-07-12
(주)미래전시,True,(주)미래전시,4.0,2872889.0,34474667.0,2026-05,2026-07-12
(주)미래테크원,False,,,,,,2026-07-12
(주)미래통합재가센터,True,(주)미래통합재가센터,5.0,1845244.0,22142933.0,2026-05,2026-07-12
(주)미래플라스틱,False,,,,,,2026-07-12
(주)미르,True,(주)미르,6.0,2335333.0,28024000.0,2026-05,2026-07-12
(주)미르마에이치알,False,,,,,,2026-07-12
(주)미르스카이,False,,,,,,2026-07-12
(주)미르축산,True,(주)미르축산,6.0,3847926.0,46175111.0,2026-05,2026-07-12
(주)미르크린,True,(주)미르크린,51.0,1656092.0,19873098.0,2026-05,2026-07-12
(주)미림아트,True,(주)미림아트,6.0,2895333.0,34744000.0,2026-05,2026-07-12
(주)미미식품유통,False,,,,,,2026-07-12
(주)미산캠프인터내셔널,True,(주)미산캠프인터내셔널,12.0,4317407.0,51808889.0,2026-05,2026-07-12
(주)미성스틸,True,(주)미성스틸,13.0,4351761.0,52221128.0,2026-05,2026-07-12
(주)미성에스엔피,True,(주)미성에스엔피,515.0,2449295.0,29391539.0,2026-05,2026-07-12
(주)미소,True,(주)미소,54.0,3304412.0,39652938.0,2026-05,2026-07-12
(주)미소사(사랑드림요양원),False,,,,,,2026-07-12
(주)미준테크,False,,,,,,2026-07-12
(주)미진봉투사,True,(주)미진봉투사,4.0,3786500.0,45438000.0,2026-05,2026-07-12
(주)미진식품,True,(주)미진식품,18.0,3125988.0,37511852.0,2026-05,2026-07-12
(주)미천시스템,False,,,,,,2026-07-12
(주)미추홀환경,True,(주)미추홀환경,19.0,5127018.0,61524211.0,2026-05,2026-07-12
(주)미트뱅크,False,,,,,,2026-07-12
(주)미트팜,True,(주)미트팜,15.0,3230074.0,38760889.0,2026-05,2026-07-12
(주)미트포커스,False,,,,,,2026-07-12
(주)미호이엔씨,False,,,,,,2026-07-12
(주)민관이엔지,True,(주)민관이엔지,5.0,3926400.0,47116800.0,2026-05,2026-07-12
(주)민성정밀,False,,,,,,2026-07-12
(주)민창,True,(주)민창,3.0,3617630.0,43411556.0,2026-05,2026-07-12
(주)민트,True,(주)민트,3.0,2674074.0,32088889.0,2026-05,2026-07-12
(주)민현,False,,,,,,2026-07-12
(주)밀본,False,,,,,,2026-07-12
(주)바닐라엑스,False,,,,,,2026-07-12
(주)바다사나이,True,(주)바다사나이,11.0,3605172.0,43262061.0,2026-05,2026-07-12
(주)바로나스틸,True,(주)바로나스틸,13.0,3324838.0,39898051.0,2026-05,2026-07-12
(주)바로피플,False,,,,,,2026-07-12
(주)바른기업,True,(주)바른기업,3.0,3374519.0,40494222.0,2026-05,2026-07-12
(주)바른사람,True,(주)바른사람,92.0,2694379.0,32332551.0,2026-05,2026-07-12
(주)바른손,False,,,,,,2026-07-12
(주)바른파트너스,True,(주)바른파트너스,9.0,3048198.0,36578370.0,2026-05,2026-07-12
(주)바우스,False,,,,,,2026-07-12
(주)바이원,True,(주)바이원,30.0,3502104.0,42025244.0,2026-05,2026-07-12
(주)바텍코리아,False,,,,,,2026-07-12
(주)반도티에스,True,(주)반도티에스,531.0,3288397.0,39460761.0,2026-05,2026-07-12
(주)반석기공,True,(주)반석기공,19.0,4105591.0,49267088.0,2026-05,2026-07-12
(주)발터이엔지,False,,,,,,2026-07-12
(주)발해여행사,False,,,,,,2026-07-12
(주)밝은티에스,True,(주)밝은티에스,95.0,2493925.0,29927102.0,2026-05,2026-07-12
(주)방수하는사람들,False,,,,,,2026-07-12
(주)방태,True,(주)방태,31.0,3722925.0,44675097.0,2026-05,2026-07-12
(주)배관공구24시,False,,,,,,2026-07-12
(주)배홈,False,,,,,,2026-07-12
(주)백경비엠에스,False,,,,,,2026-07-12
(주)백두자원,False,,,,,,2026-07-12
(주)백두항공여행사,False,,,,,,2026-07-12
(주)백림종합건설,True,(주)백림종합건설,10.0,3052178.0,36626133.0,2026-05,2026-07-12
(주)백암전통식품,False,,,,,,2026-07-12
(주)백양씨엠피,False,,,,,,2026-07-12
(주)백억전자,False,,,,,,2026-07-12
(주)백운,True,(주)백운,3.0,1256815.0,15081778.0,2026-05,2026-07-12
(주)백운인터내셔널,False,,,,,,2026-07-12
(주)백운전기통신,True,(주)백운전기통신,11.0,4016707.0,48200485.0,2026-05,2026-07-12
(주)백웅,True,(주)백웅,5.0,4097600.0,49171200.0,2026-05,2026-07-12
(주)백제운수,True,(주)백제운수,54.0,2015695.0,24188346.0,2026-05,2026-07-12
(주)밴엔지니어링,True,(주)밴엔지니어링,23.0,3581855.0,42982261.0,2026-05,2026-07-12
(주)밸류엔지니어링,False,,,,,,2026-07-12
(주)범수산업,False,,,,,,2026-07-12
(주)베러스쿱크리머리,True,(주)베러스쿱크리머리,157.0,3077744.0,36932926.0,2026-05,2026-07-12
(주)베스콘,True,(주)베스콘,10.0,3635600.0,43627200.0,2026-05,2026-07-12
(주)베스트시큐리티,True,(주)베스트시큐리티,7.0,2351587.0,28219048.0,2026-05,2026-07-12
(주)베스트엠앤씨,True,(주)베스트엠앤씨,6.0,3993815.0,47925778.0,2026-05,2026-07-12
(주)베스트원전기통신,False,,,,,,2026-07-12
(주)베스트투어,True,(주)베스트투어,12.0,2017019.0,24204222.0,2026-05,2026-07-12
(주)벨맥스,False,,,,,,2026-07-12
(주)벨에스엠,True,(주)벨에스엠,223.0,3058855.0,36706260.0,2026-05,2026-07-12
(주)별네트웍스 별주막,False,,,,,,2026-07-12
(주)보경유통,True,(주)보경유통,24.0,3106981.0,37283778.0,2026-05,2026-07-12
(주)보경이엠케이1공장,True,(주)보경이엠케이1공장,5.0,3627911.0,43534933.0,2026-05,2026-07-12
(주)보고텍,True,(주)보고텍,6.0,3885593.0,46627111.0,2026-05,2026-07-12
(주)보광기업,True,(주)보광기업,20.0,4462933.0,53555200.0,2026-05,2026-07-12
(주)보광메탈인천남동사업장,False,,,,,,2026-07-12
(주)보광에너지,False,,,,,,2026-07-12
(주)보광이엔지,True,(주)보광이엔지,3.0,2165852.0,25990222.0,2026-05,2026-07-12
(주)보광테크,False,,,,,,2026-07-12
(주)보광환경,True,(주)보광환경,3.0,2920370.0,35044444.0,2026-05,2026-07-12
(주)보라테크,True,(주)보라테크,34.0,3950124.0,47401490.0,2026-05,2026-07-12
(주)보람외장,False,,,,,,2026-07-12
(주)보령다이캐스팅,False,,,,,,2026-07-12
(주)보령산업,True,(주)보령산업,7.0,3891143.0,46693714.0,2026-05,2026-07-12
(주)보령유리,False,,,,,,2026-07-12
